order,amount,y
141116.0,976.05,0
141116.0,4.26,0
141116.0,9.99,0
141116.0,57.11,0
141119.0,98.21,0
141120.0,2.0,0
141120.0,0.89,0
141121.0,1.79,0
141122.0,13.79,0
141122.0,13.4,0
141122.0,1.29,0
141122.0,22.9,0
141124.0,15.0,0
141125.0,20.22,0
141125.0,7.41,0
141126.0,1.66,0
141127.0,9.99,0
141127.0,44.28,0
141129.0,9.48,0
141129.0,709.38,0
141129.0,15.55,0
141131.0,149.5,0
141131.0,0.65,0
141132.0,1.0,0
141132.0,4.54,0
141133.0,12.99,0
141133.0,65.55,0
141133.0,782.66,0
141133.0,44.0,0
141134.0,109.5,0
141134.0,4.49,0
141135.0,159.85,0
141136.0,53.99,0
141136.0,14.9,0
141136.0,10.0,0
141137.0,150.0,0
141137.0,15.73,0
141137.0,12.13,0
141138.0,1.0,0
141139.0,25.8,0
141139.0,1.98,0
141142.0,54.99,0
141142.0,15.16,0
141143.0,15.0,0
141143.0,5.5,0
141144.0,198.0,0
141145.0,1116.43,0
141146.0,4.99,0
141147.0,59.14,0
141148.0,339.5,0
141148.0,57.9,0
141149.0,80.0,0
141149.0,33.2,0
141149.0,11.5,0
141150.0,1.82,0
141151.0,32.95,0
141151.0,238.53,0
141152.0,25.9,0
141152.0,0.77,0
141153.0,38.7,0
141154.0,25.0,0
141154.0,129.99,0
141158.0,11.47,0
141158.0,44.99,0
141158.0,22.95,0
141158.0,276.8,0
141158.0,39.0,0
141159.0,44.6,0
141159.0,3.99,0
141160.0,21.22,0
141160.0,433.35,0
141161.0,28.0,0
141162.0,398.34,0
141162.0,210.51,0
141162.0,1.98,0
141162.0,1.0,0
141164.0,232.06,0
141164.0,35.8,0
141164.0,40.85,0
141165.0,20.28,0
141165.0,82.56,0
141166.0,12.54,0
141166.0,144.0,0
141166.0,379.0,0
141166.0,27.0,0
141166.0,0.02,0
141166.0,400.0,0
141166.0,1.79,0
141167.0,32.0,0
141167.0,145.2,0
141167.0,6.0,0
141168.0,252.9,0
141169.0,25.83,0
141169.0,31.76,0
141169.0,24.9,0
141170.0,1.98,0
141170.0,32.0,0
141171.0,9.99,0
141171.0,82.61,0
141171.0,7.35,0
141172.0,10.3,0
141172.0,69.95,0
141172.0,20.0,0
141173.0,25.9,0
141174.0,125.29,0
141175.0,270.0,0
141176.0,1.0,0
141178.0,20.8,0
141178.0,10.0,0
141179.0,85.0,0
141179.0,32.5,0
141180.0,53.6,0
141181.0,51.5,0
141181.0,12.56,0
141182.0,1.53,0
141182.0,1.0,0
141182.0,0.89,0
141183.0,4.95,0
141183.0,322.24,0
141184.0,1.32,0
141184.0,9.72,0
141186.0,65.94,0
141186.0,13.99,0
141188.0,1.98,0
141189.0,11.47,0
141189.0,48.0,0
141189.0,12.62,0
141189.0,54.99,0
141190.0,0.0,0
141190.0,36.0,0
141190.0,21.8,0
141190.0,36.67,0
141191.0,150.85,0
141194.0,739.84,0
141194.0,15.0,0
141194.0,62.58,0
141194.0,232.5,0
141196.0,11.99,0
141197.0,31.23,0
141197.0,450.0,0
141198.0,0.77,0
141198.0,1188.0,0
141199.0,195.0,0
141201.0,1.98,0
141205.0,274.23,0
141206.0,4.69,0
141208.0,21.86,0
141209.0,10.52,0
141209.0,5.7,0
141209.0,69.99,0
141209.0,520.0,0
141211.0,740.0,0
141211.0,19.99,0
141212.0,2349.31,0
141212.0,18.85,0
141213.0,75.83,0
141213.0,100.0,0
141214.0,1.79,0
141214.0,826.51,0
141214.0,1.0,0
141215.0,199.0,0
141215.0,74.91,0
141216.0,100.0,0
141216.0,1.0,0
141217.0,144.52,0
141218.0,5.99,0
141219.0,76.13,0
141220.0,17.94,0
141221.0,7.3,0
141221.0,297.8,0
141222.0,131.5,0
141223.0,4.49,0
141223.0,134.88,0
141224.0,5.92,0
141224.0,26.8,0
141225.0,20.0,0
141226.0,21.48,0
141226.0,49.99,0
141227.0,10.62,0
141227.0,0.12,0
141227.0,23.0,0
141228.0,200.0,0
141229.0,360.6,0
141232.0,1.53,0
141232.0,44.95,0
141232.0,33.0,0
141233.0,144.0,0
141234.0,150.0,0
141234.0,98.0,0
141235.0,1.98,0
141235.0,0.76,0
141235.0,0.77,0
141237.0,498.21,0
141237.0,159.35,0
141237.0,0.89,0
141238.0,1.0,0
141238.0,1.0,0
141238.0,104.45,0
141240.0,11.5,0
141240.0,1.0,0
141240.0,30.0,0
141240.0,76.99,0
141241.0,45.4,0
141242.0,954.01,0
141243.0,60.76,0
141244.0,13.45,0
141244.0,1.26,0
141244.0,1.99,0
141245.0,1.51,0
141246.0,27.91,0
141246.0,46.09,0
141247.0,635.48,0
141247.0,33.8,0
141247.0,4.99,0
141248.0,160.0,0
141249.0,19.9,0
141250.0,1.6,0
141250.0,0.0,0
141251.0,1.46,0
141251.0,11.99,0
141251.0,25.0,0
141252.0,17.68,0
141253.0,13.94,0
141253.0,79.7,0
141255.0,14.85,0
141256.0,82.0,0
141256.0,27.83,0
141258.0,2.68,0
141258.0,3.57,0
141258.0,7.18,0
141258.0,19.48,0
141259.0,20.0,0
141260.0,12.47,0
141261.0,8.35,0
141261.0,73.0,0
141262.0,105.86,0
141263.0,878.16,0
141264.0,60.6,0
141268.0,5.42,0
141268.0,46.2,0
141268.0,12.31,0
141269.0,99.92,0
141269.0,235.0,0
141269.0,0.01,0
141270.0,4.99,0
141270.0,17.93,0
141271.0,4.47,0
141271.0,7.56,0
141273.0,0.0,0
141274.0,71.4,0
141274.0,39.9,0
141274.0,44.62,0
141275.0,60.0,0
141275.0,19.95,0
141276.0,21.33,0
141276.0,140.0,0
141276.0,117.55,0
141277.0,89.42,0
141278.0,15.17,0
141279.0,1.0,0
141280.0,4.99,0
141281.0,9.99,0
141282.0,10.0,0
141282.0,0.89,0
141282.0,137.36,0
141283.0,46.0,0
141284.0,4.58,0
141284.0,204.0,0
141284.0,2.0,0
141284.0,418.0,0
141286.0,12.14,0
141287.0,45.0,0
141287.0,1.98,0
141288.0,70.0,0
141289.0,19.56,0
141289.0,14.23,0
141290.0,37.06,0
141290.0,1.5,0
141294.0,36.67,0
141294.0,8.5,0
141294.0,8.01,0
141295.0,39.95,0
141295.0,4.99,0
141296.0,32.0,0
141297.0,491.96,0
141298.0,0.76,0
141298.0,432.47,0
141298.0,129.2,0
141299.0,54.99,0
141299.0,54.98,0
141299.0,1.98,0
141300.0,2.99,0
141300.0,6.99,0
141301.0,17.2,0
141301.0,1.29,0
141303.0,14.93,0
141303.0,16.09,0
141303.0,9.72,0
141305.0,20.0,0
141305.0,206.5,0
141307.0,0.99,0
141307.0,300.0,0
141308.0,1.0,0
141308.0,120.0,0
141309.0,1.0,0
141309.0,308.6,0
141311.0,39.99,0
141312.0,118.85,0
141313.0,53.52,0
141314.0,1.98,0
141314.0,1.0,0
141315.0,24.99,0
141318.0,98.0,0
141319.0,10.0,0
141319.0,27.4,0
141319.0,91.5,0
141320.0,563.0,0
141320.0,115.92,0
141321.0,16.2,0
141321.0,1.98,0
141321.0,8.98,0
141322.0,179.29,0
141322.0,129.17,0
141322.0,328.6,0
141322.0,99.95,0
141323.0,2.37,0
141323.0,54.45,0
141324.0,95.0,0
141325.0,172.59,0
141325.0,225.0,0
141325.0,77.05,0
141325.0,247.95,0
141325.0,120.0,0
141325.0,15.0,0
141326.0,39.95,0
141327.0,145.0,0
141328.0,52.96,0
141328.0,24.36,0
141328.0,13.2,0
141329.0,9.0,0
141329.0,9.5,0
141330.0,4.99,0
141330.0,250.98,0
141331.0,74.95,0
141331.0,10.0,0
141332.0,190.55,0
141332.0,52.0,0
141332.0,2.69,0
141332.0,154.0,0
141333.0,0.01,0
141334.0,4.99,0
141335.0,0.0,0
141335.0,1.52,0
141335.0,2038.94,0
141335.0,0.99,0
141335.0,336.82,0
141336.0,91.9,0
141336.0,6.0,0
141336.0,7.71,0
141337.0,33.8,0
141338.0,38.35,0
141339.0,586.25,0
141339.0,65.0,0
141340.0,1.0,0
141342.0,6.63,0
141342.0,37.45,0
141343.0,28.7,0
141343.0,25.09,0
141344.0,407.0,0
141344.0,189.64,0
141344.0,5.99,0
141345.0,1.98,0
141345.0,26.0,0
141345.0,44.22,0
141345.0,8.52,0
141346.0,120.0,0
141346.0,28.8,0
141347.0,68.98,0
141347.0,1.98,0
141349.0,480.0,0
141350.0,2.67,0
141351.0,20.51,0
141352.0,9.99,0
141353.0,215.62,0
141354.0,149.92,0
141354.0,80.0,0
141355.0,8.97,0
141355.0,1.79,0
141356.0,1.0,0
141356.0,103.78,0
141356.0,3.85,0
141356.0,1.54,0
141357.0,28.61,0
141358.0,14.9,0
141360.0,348.85,0
141360.0,0.54,0
141361.0,15.9,0
141362.0,1.79,0
141363.0,266.97,0
141363.0,8.8,0
141363.0,2006.27,0
141363.0,2.0,0
141364.0,75.66,0
141364.0,147.0,0
141364.0,3.47,0
141365.0,160.0,0
141366.0,26.7,0
141366.0,5.0,0
141367.0,14.14,0
141368.0,10.59,0
141370.0,10.62,0
141371.0,1.98,0
141371.0,23.77,0
141372.0,92.8,0
141372.0,5.99,0
141372.0,34.0,0
141374.0,5.0,0
141375.0,150.0,0
141375.0,18.88,0
141379.0,2.17,0
141379.0,7.57,0
141380.0,2.31,0
141380.0,9.99,0
141380.0,260.0,0
141380.0,465.99,0
141381.0,70.0,0
141381.0,79.0,0
141381.0,15.0,0
141381.0,49.0,0
141382.0,56.0,0
141384.0,259.88,0
141384.0,5.49,0
141384.0,47.0,0
141386.0,1.0,0
141386.0,0.02,0
141387.0,1.0,0
141387.0,12.04,0
141387.0,33.97,0
141389.0,55.04,0
141393.0,9.99,0
141394.0,3.53,0
141395.0,24.06,0
141395.0,141.0,0
141395.0,7.87,0
141396.0,19.95,0
141396.0,9.99,0
141397.0,15.0,0
141397.0,78.45,0
141398.0,46.4,0
141398.0,80.0,0
141398.0,103.55,0
141399.0,89.08,0
141399.0,3.02,0
141400.0,115.9,0
141400.0,10.59,0
141401.0,3.58,0
141401.0,2.07,0
141402.0,31.46,0
141402.0,1.29,0
141405.0,359.4,0
141405.0,7.56,0
141406.0,1.29,0
141406.0,0.99,0
141406.0,53.99,0
141409.0,1.0,0
141409.0,124.0,0
141411.0,81.49,0
141412.0,357.0,0
141412.0,1.0,0
141412.0,30.0,0
141412.0,14.0,0
141412.0,826.51,0
141412.0,347.07,0
141413.0,8.7,0
141413.0,0.99,0
141413.0,21.53,0
141413.0,62.9,0
141414.0,17.99,0
141414.0,200.0,0
141415.0,0.76,0
141416.0,59.15,0
141416.0,18.92,0
141417.0,5.31,0
141417.0,5.31,0
141417.0,2.26,0
141417.0,2.26,0
141418.0,32.52,0
141418.0,29.0,0
141419.0,8.99,0
141420.0,237.51,0
141421.0,0.99,0
141421.0,55.5,0
141421.0,29.95,0
141422.0,30.0,0
141423.0,361.4,0
141424.0,45.94,0
141424.0,9.01,0
141425.0,1.0,0
141427.0,30.0,0
141427.0,72.57,0
141427.0,6.92,0
141428.0,32.3,0
141429.0,37.95,0
141429.0,39.95,0
141430.0,8.51,0
141430.0,8.81,0
141431.0,124.0,0
141431.0,1.0,0
141432.0,1.49,0
141432.0,418.0,0
141433.0,118.5,0
141433.0,144.0,0
141437.0,347.59,0
141437.0,23.0,0
141437.0,41.68,0
141438.0,282.61,0
141438.0,0.89,0
141439.0,19.98,0
141441.0,29.95,0
141442.0,15.0,0
141443.0,300.0,0
141443.0,7.69,0
141444.0,15.0,0
141445.0,300.0,0
141445.0,8.88,0
141445.0,191.29,0
141446.0,6.8,0
141447.0,13.68,0
141447.0,40.0,0
141448.0,73.9,0
141448.0,8.0,0
141450.0,46.99,0
141451.0,375.0,0
141451.0,24.36,0
141453.0,29.74,0
141453.0,40.36,0
141453.0,452.79,0
141454.0,47.98,0
141454.0,1096.0,0
141455.0,60.3,0
141455.0,1.5,0
141456.0,412.98,0
141457.0,6.84,0
141457.0,48.0,0
141457.0,43.24,0
141459.0,136.0,0
141459.0,319.96,0
141460.0,35.0,0
141460.0,55.0,0
141461.0,39.0,0
141461.0,0.89,0
141461.0,33.0,0
141462.0,18.04,0
141462.0,66.02,0
141463.0,2083.2,0
141463.0,165.1,0
141463.0,182.0,0
141464.0,322.0,0
141465.0,69.99,0
141467.0,39.4,0
141468.0,1282.49,0
141469.0,42.47,0
141469.0,85.0,0
141470.0,21.74,0
141473.0,5.2,0
141473.0,813.36,0
141473.0,101.58,0
141473.0,30.27,0
141474.0,1.98,0
141474.0,1.98,0
141474.0,1.0,0
141475.0,55.86,0
141476.0,2267.5,0
141476.0,14.99,0
141477.0,10.59,0
141478.0,3.04,0
141479.0,8.99,0
141481.0,77.72,0
141483.0,29.95,0
141484.0,2.16,0
141485.0,44.45,0
141487.0,0.76,0
141489.0,79.54,0
141489.0,5.37,0
141489.0,34.75,0
141489.0,84.48,0
141489.0,29.56,0
141490.0,0.89,0
141491.0,120.0,0
141491.0,134.63,0
141491.0,1.98,0
141492.0,558.0,0
141492.0,7.85,0
141493.0,81.49,0
141493.0,39.94,0
141493.0,65.0,0
141493.0,7.7,0
141494.0,1094.24,0
141494.0,120.32,0
141494.0,14.9,0
141495.0,220.77,0
141495.0,69.0,0
141496.0,147.0,0
141498.0,1.0,0
141498.0,98.37,0
141499.0,22.66,0
141499.0,28.62,0
141499.0,45.0,0
141500.0,37.73,0
141502.0,10.0,0
141502.0,4.95,0
141505.0,10.0,0
141505.0,4.81,0
141505.0,39.11,0
141507.0,1635.02,0
141508.0,9.99,0
141508.0,0.12,0
141510.0,37.5,0
141512.0,21.16,0
141514.0,100.0,0
141514.0,6.17,0
141515.0,188.7,0
141516.0,85.38,0
141516.0,229.5,0
141516.0,24.06,0
141517.0,49.0,0
141517.0,9.99,0
141518.0,80.97,0
141519.0,99.0,0
141519.0,11.0,0
141520.0,300.22,0
141520.0,87.9,0
141521.0,11.0,0
141521.0,131.99,0
141521.0,8.95,0
141522.0,12.14,0
141522.0,139.98,0
141522.0,34.81,0
141523.0,4.84,0
141524.0,10.99,0
141525.0,61.0,0
141525.0,9.99,0
141525.0,105.7,0
141525.0,20.0,0
141526.0,30.0,0
141526.0,150.0,0
141527.0,9.98,0
141527.0,1.29,0
141528.0,13.37,0
141528.0,9.99,0
141528.0,2.69,0
141529.0,48.9,0
141530.0,378.9,0
141530.0,9.99,0
141531.0,102.0,0
141531.0,29.0,0
141532.0,32.7,0
141532.0,1.98,0
141532.0,10.64,0
141533.0,45.29,0
141533.0,179.7,0
141535.0,239.15,0
141535.0,1.0,0
141537.0,4.99,0
141537.0,258.0,0
141538.0,25.0,0
141538.0,10.0,0
141539.0,699.0,0
141539.0,1.98,0
141540.0,24.48,0
141540.0,0.0,0
141541.0,30.23,0
141541.0,50.33,0
141541.0,0.77,0
141541.0,1.0,0
141542.0,0.76,0
141542.0,240.5,0
141542.0,2.28,0
141542.0,1.0,0
141543.0,9.99,0
141543.0,7.28,0
141543.0,1.98,0
141543.0,1.29,0
141544.0,109.0,0
141545.0,79.0,0
141545.0,79.45,0
141545.0,1000.0,0
141546.0,49.9,0
141546.0,506.24,0
141546.0,29.71,0
141546.0,7541.7,0
141547.0,49.51,0
141547.0,0.99,0
141549.0,26.99,0
141549.0,15.41,0
141550.0,0.76,0
141551.0,1.29,0
141552.0,1.79,0
141553.0,5.38,0
141554.0,20.0,0
141556.0,170.0,0
141557.0,73.72,0
141559.0,20.0,0
141559.0,84.58,0
141559.0,0.89,0
141560.0,15.0,0
141560.0,98.0,0
141560.0,10.43,0
141561.0,12.15,0
141563.0,36.6,0
141564.0,145.36,0
141564.0,1.0,0
141564.0,1.98,0
141566.0,186.0,0
141566.0,2.61,0
141567.0,85.06,0
141567.0,22.0,0
141567.0,55.0,0
141568.0,695.72,0
141568.0,1.0,0
141569.0,79.04,0
141569.0,224.72,0
141569.0,3.0,0
141571.0,11.7,0
141571.0,19.95,0
141571.0,40.0,0
141572.0,0.0,0
141572.0,34.91,0
141573.0,3.59,0
141573.0,15.41,0
141573.0,11.35,0
141574.0,22.66,0
141575.0,53.99,0
141575.0,51.88,0
141575.0,23.8,0
141576.0,4.54,0
141576.0,85.38,0
141577.0,29.97,0
141577.0,5.0,0
141577.0,37.76,0
141579.0,1.0,0
141581.0,60.0,0
141583.0,173.91,0
141583.0,630.96,0
141584.0,22.9,0
141584.0,165.05,0
141585.0,90.0,0
141586.0,8.9,0
141587.0,27.0,0
141588.0,4.24,0
141590.0,46.3,0
141590.0,154.12,0
141590.0,29.23,0
141591.0,259.0,0
141591.0,60.85,0
141591.0,75.0,0
141592.0,1.98,0
141594.0,0.77,0
141595.0,35.21,0
141595.0,7.32,0
141597.0,34.99,0
141597.0,978.84,0
141597.0,113.0,0
141597.0,10.37,0
141598.0,826.0,0
141600.0,454.0,0
141600.0,433.6,0
141601.0,143.0,0
141601.0,163.35,0
141602.0,105.0,0
141602.0,7.47,0
141602.0,98.0,0
141604.0,4.67,0
141604.0,43.32,0
141604.0,114.08,0
141605.0,3.55,0
141605.0,25.45,0
141605.0,0.89,0
141606.0,0.77,0
141607.0,23.85,0
141608.0,0.76,0
141608.0,0.89,0
141608.0,1000.0,0
141609.0,26.98,0
141609.0,1.0,0
141611.0,1.0,0
141612.0,48.9,0
141612.0,30.0,0
141612.0,1.29,0
141612.0,14.99,0
141612.0,69.99,0
141614.0,1.18,0
141614.0,0.99,0
141615.0,4.38,0
141615.0,1.0,0
141617.0,244.65,0
141617.0,500.0,0
141617.0,1.0,0
141617.0,2.17,0
141618.0,7.16,0
141618.0,1.98,0
141618.0,4.9,0
141618.0,24.58,0
141620.0,1.0,0
141620.0,18.56,0
141620.0,269.9,0
141621.0,9.41,0
141621.0,53.6,0
141622.0,662.0,0
141623.0,92.0,0
141624.0,38.53,0
141624.0,4.86,0
141625.0,3.03,0
141625.0,1031.85,0
141627.0,2151.0,0
141628.0,69.95,0
141628.0,15.0,0
141629.0,44.82,0
141629.0,49.99,0
141630.0,23.43,0
141630.0,29.33,0
141631.0,79.0,0
141631.0,69.0,0
141632.0,12.96,0
141632.0,398.0,0
141632.0,89.0,0
141633.0,4692.65,0
141633.0,1.29,0
141633.0,2.58,0
141633.0,1154.94,0
141634.0,12.0,0
141634.0,40.22,0
141634.0,107.73,0
141635.0,65.0,0
141635.0,13.99,0
141635.0,84.0,0
141635.0,4.49,0
141636.0,1.0,0
141636.0,137.23,0
141636.0,1.29,0
141637.0,22.76,0
141637.0,14.95,0
141637.0,16.15,0
141637.0,43.0,0
141639.0,24.1,0
141639.0,47.1,0
141640.0,20.24,0
141640.0,11.5,0
141641.0,15.0,0
141642.0,8.99,0
141642.0,5.9,0
141642.0,164.66,0
141643.0,94.01,0
141643.0,4.99,0
141644.0,139.0,0
141644.0,40.74,0
141645.0,13.99,0
141646.0,55.0,0
141647.0,75.66,0
141647.0,1.21,0
141647.0,4.57,0
141648.0,56.89,0
141648.0,124.0,0
141649.0,158.0,0
141649.0,0.89,0
141649.0,99.3,0
141650.0,24.59,0
141650.0,1.98,0
141650.0,1.0,0
141650.0,1.0,0
141650.0,1.0,0
141651.0,22.6,0
141651.0,11.98,0
141651.0,1.0,0
141651.0,26.41,0
141652.0,1.0,0
141653.0,3.59,0
141654.0,9.92,0
141655.0,39.9,0
141655.0,8.99,0
141657.0,8.99,0
141659.0,422.67,0
141659.0,580.32,0
141660.0,289.8,0
141660.0,39.45,0
141660.0,9.75,0
141661.0,550.0,0
141661.0,2.87,0
141661.0,100.75,0
141661.0,151.72,0
141662.0,74.0,0
141662.0,73.95,0
141662.0,11.43,0
141662.0,45.0,0
141662.0,70.0,0
141663.0,137.5,0
141664.0,22.0,0
141667.0,114.49,0
141667.0,2.28,0
141667.0,255.76,0
141667.0,131.0,0
141669.0,307.55,0
141670.0,68.26,0
141670.0,718.0,0
141671.0,2.99,0
141671.0,11.5,0
141672.0,8.0,0
141672.0,64.37,0
141672.0,48.4,0
141673.0,10.59,0
141673.0,9.99,0
141673.0,66.98,0
141674.0,207.05,0
141674.0,99.0,0
141675.0,22.5,0
141676.0,64.59,0
141677.0,4.49,0
141677.0,9.99,0
141678.0,1.29,0
141678.0,15.17,0
141679.0,17.39,0
141679.0,22.82,0
141681.0,45.9,0
141681.0,29.56,0
141682.0,670.0,0
141682.0,37.75,0
141682.0,143.58,0
141682.0,12.13,0
141683.0,917.88,0
141683.0,42.95,0
141684.0,200.0,0
141684.0,15.85,0
141685.0,72.8,0
141685.0,1.18,0
141686.0,0.76,0
141686.0,5.42,0
141687.0,500.0,0
141687.0,8.06,0
141690.0,177.01,0
141690.0,70.0,0
141691.0,139.95,0
141691.0,32.88,0
141692.0,943.96,0
141692.0,7.18,0
141693.0,39.45,0
141693.0,150.0,0
141693.0,284.15,0
141694.0,29.9,0
141694.0,1.0,0
141694.0,20.0,0
141696.0,410.0,0
141698.0,0.89,0
141698.0,59.85,0
141699.0,341.64,0
141700.0,48.58,0
141700.0,361.73,0
141701.0,71.9,0
141701.0,1.98,0
141702.0,35.1,0
141702.0,5.89,0
141703.0,72.87,0
141705.0,9.53,0
141705.0,8.0,0
141707.0,10.0,0
141708.0,2.0,0
141710.0,634.13,0
141710.0,0.77,0
141710.0,196.0,0
141711.0,8.14,0
141713.0,30.5,0
141713.0,64.0,0
141714.0,68.09,0
141714.0,166.54,0
141715.0,18.86,0
141715.0,1.0,0
141715.0,5.49,0
141716.0,2.91,0
141717.0,1.99,0
141717.0,5.95,0
141717.0,861.52,0
141718.0,9.99,0
141721.0,76.65,0
141721.0,29.99,0
141721.0,15.99,0
141721.0,23.4,0
141721.0,49.95,0
141722.0,15.13,0
141722.0,177.87,0
141722.0,118.0,0
141722.0,190.0,0
141723.0,0.76,0
141724.0,6.06,0
141725.0,32.0,0
141726.0,20.0,0
141729.0,355.41,0
141730.0,78.99,0
141730.0,12.31,0
141730.0,9.99,0
141731.0,1403.13,0
141731.0,72.65,0
141732.0,9.99,0
141733.0,134.0,0
141733.0,16.98,0
141733.0,93.82,0
141733.0,44.6,0
141734.0,654.98,0
141735.0,35.9,0
141735.0,1.98,0
141736.0,5.83,0
141736.0,1.98,0
141736.0,148.0,0
141738.0,48.7,0
141738.0,56.0,0
141740.0,3.79,0
141741.0,19.99,0
141741.0,5.0,0
141741.0,74.0,0
141741.0,9.99,0
141741.0,9.99,0
141741.0,4.76,0
141741.0,4.98,0
141742.0,1.0,0
141742.0,29.9,0
141743.0,10.0,0
141743.0,8.99,0
141744.0,68.99,0
141744.0,12.99,0
141746.0,29.16,0
141746.0,0.89,0
141746.0,14.95,0
141746.0,306.0,0
141747.0,20.0,0
141747.0,17.9,0
141747.0,9.81,0
141749.0,92.0,0
141749.0,0.99,0
141749.0,169.29,0
141750.0,10.0,0
141750.0,297.98,0
141750.0,222.0,0
141751.0,1.29,0
141751.0,1.18,0
141752.0,360.59,0
141752.0,1.85,0
141752.0,48.15,0
141754.0,7.7,0
141754.0,1.0,0
141755.0,527.4,0
141755.0,18.3,0
141755.0,95.0,0
141756.0,1.0,0
141756.0,68.9,0
141757.0,30.53,0
141757.0,27.0,0
141758.0,153.6,0
141758.0,74.0,0
141758.0,82.9,0
141758.0,79.0,0
141758.0,5.35,0
141758.0,9.99,0
141759.0,3.79,0
141759.0,9.72,0
141759.0,3.56,0
141760.0,30.27,0
141760.0,22.0,0
141760.0,8.93,0
141760.0,3.59,0
141761.0,9.99,0
141761.0,14.95,0
141761.0,297.97,0
141761.0,5.49,0
141761.0,1.98,0
141762.0,60.0,0
141763.0,6.4,0
141764.0,5714.2,0
141766.0,115.0,0
141766.0,1.98,0
141766.0,11.99,0
141767.0,5.0,0
141767.0,4.19,0
141767.0,0.89,0
141767.0,5.38,0
141768.0,33.0,0
141768.0,79.07,0
141768.0,163.35,0
141768.0,166.25,0
141768.0,9.89,0
141768.0,16.22,0
141768.0,161.12,0
141768.0,6.04,0
141769.0,18.16,0
141769.0,269.25,0
141771.0,1.0,0
141771.0,0.99,0
141771.0,94.99,0
141771.0,202.5,0
141772.0,9.99,0
141772.0,24.19,0
141773.0,844.2,0
141773.0,15.73,0
141775.0,107.1,0
141776.0,8.61,0
141777.0,110.11,0
141779.0,417.96,0
141780.0,0.79,0
141782.0,0.77,0
141782.0,74.0,0
141783.0,45.0,0
141784.0,35.71,0
141784.0,290.4,0
141785.0,227.72,0
141785.0,35.0,0
141786.0,19.95,0
141787.0,5.0,0
141787.0,200.0,0
141788.0,206.95,0
141792.0,13.0,0
141793.0,10.0,0
141794.0,8.43,0
141794.0,35.0,0
141795.0,127.48,0
141795.0,222.39,0
141796.0,19.95,0
141796.0,845.85,0
141797.0,137.0,0
141799.0,0.89,0
141799.0,17.9,0
141800.0,65.0,0
141800.0,1.0,0
141800.0,1.98,0
141800.0,0.0,0
141800.0,0.77,0
141801.0,9.99,0
141801.0,15.0,0
141801.0,9.99,0
141802.0,6.56,0
141802.0,397.06,0
141803.0,10.63,0
141804.0,39.98,0
141804.0,19.4,0
141804.0,99.99,0
141805.0,53.99,0
141805.0,204.49,0
141805.0,35.0,0
141807.0,7.57,0
141807.0,3.69,0
141808.0,135.85,0
141808.0,11.0,0
141809.0,12.31,0
141809.0,122.73,0
141809.0,166.0,0
141810.0,311.02,0
141812.0,15.27,0
141812.0,1417.29,0
141812.0,45.4,0
141812.0,377.3,0
141813.0,5.47,0
141813.0,130.68,0
141815.0,4.31,0
141815.0,177.44,0
141816.0,3.85,0
141816.0,11.0,0
141817.0,0.76,0
141818.0,5.74,0
141818.0,1.0,0
141822.0,35.98,0
141823.0,20.0,0
141824.0,9.0,0
141826.0,96.81,0
141826.0,234.99,0
141826.0,130.0,0
141827.0,8.89,0
141828.0,12.31,0
141828.0,11.5,0
141828.0,0.99,0
141828.0,120.68,0
141830.0,53.0,0
141830.0,10.0,0
141831.0,6.89,0
141832.0,2.5,0
141832.0,82.26,0
141833.0,4.48,0
141834.0,536.36,0
141834.0,19.98,0
141835.0,250.0,0
141837.0,1.98,0
141838.0,157.94,0
141838.0,42.45,0
141839.0,50.0,0
141839.0,11.29,0
141840.0,465.95,0
141842.0,114.0,0
141843.0,20.0,0
141843.0,26.4,0
141844.0,15.0,0
141844.0,0.76,0
141844.0,1.0,0
141845.0,105.65,0
141846.0,19.95,0
141847.0,242.7,0
141848.0,1.29,0
141848.0,35.0,0
141849.0,102.45,0
141849.0,1.0,0
141850.0,39.97,0
141850.0,1.5,0
141851.0,207.0,0
141851.0,118.58,0
141851.0,10.59,0
141852.0,69.95,0
141852.0,94.9,0
141852.0,54.23,0
141852.0,2.49,0
141855.0,8.99,0
141856.0,188.5,0
141856.0,40.68,0
141856.0,209.37,0
141856.0,150.0,0
141856.0,9.81,0
141857.0,120.0,0
141857.0,6.1,0
141857.0,207.82,0
141858.0,220.01,0
141859.0,52.05,0
141859.0,95.66,0
141860.0,49.99,0
141860.0,39.44,0
141860.0,24.99,0
141862.0,28.56,0
141862.0,1330.24,0
141862.0,134.88,0
141862.0,36.98,0
141862.0,209.0,0
141863.0,85.05,0
141864.0,597.32,0
141864.0,37.0,0
141864.0,22.92,0
141865.0,42.81,0
141866.0,93.02,0
141867.0,0.99,0
141868.0,47.92,0
141869.0,8.69,0
141870.0,1.1,0
141870.0,15.0,0
141872.0,29.3,0
141872.0,120.0,0
141873.0,20.0,0
141874.0,1290.0,0
141874.0,200.0,0
141875.0,41.14,0
141876.0,1.98,0
141877.0,12.31,0
141877.0,82.0,0
141879.0,10.09,0
141880.0,12.73,0
141880.0,9.49,0
141881.0,286.89,0
141881.0,46.0,0
141881.0,1.98,0
141882.0,14.0,0
141882.0,15.0,0
141882.0,3.59,0
141882.0,4.0,0
141883.0,9.91,0
141883.0,38.96,0
141884.0,28.0,0
141886.0,109.99,0
141888.0,14.9,0
141889.0,0.89,0
141889.0,235.88,0
