row_id,order,amount,y
3292056,7578268,102.0,0
3292057,7578270,139.95,0
3292058,7578318,59.0,0
3292059,7578357,57.95,0
3292060,7578361,107.95,0
3292061,7578361,664.0,0
3292062,7578413,34.0,0
3292063,7578421,285.11,0
3292064,7578445,664.0,0
3292065,7578445,27.612,0
3292066,7578480,92.0,0
3292067,7578549,82.95,0
3292068,7578557,54.0,0
3292069,7578563,35.95,0
3292070,7578574,527.0,0
3292071,7578591,117.0,0
3292072,7578601,59.0,0
3292073,7578620,59.0,0
3292074,7578622,107.95,0
3292075,7578625,208.5,0
3292076,7578698,35.97,0
3292077,7578741,117.0,0
3292078,7578753,280.0,0
3292079,7578787,51.0,0
3292080,7578796,35.95,0
3292081,7578798,70.691,0
3292082,7578806,117.0,0
3292083,7578808,39.0,0
3292084,7578809,29.0,0
3292085,7578855,117.0,0
3292086,7578862,50.0,0
3292087,7578904,58.5,0
3292088,7578908,107.95,0
3292089,7578914,107.95,0
3292090,7578918,72.0,0
3292091,7578929,10.634,0
3292092,7578936,15.0,0
3292093,7578947,57.95,0
3292094,7578950,57.95,0
3292095,7578975,285.11,0
3292096,7578977,50.0,0
3292097,7578989,59.0,0
3292098,7579005,25.95,0
3292099,7579007,70.631,0
3292100,7579067,311.95,0
3292101,7579087,82.95,0
3292102,7579103,59.0,0
3292103,7579139,49.0,0
3292104,7579148,50.0,0
3292105,7579154,59.0,0
3292106,7579165,59.0,0
3292107,7579192,919.0,1
3292108,7579211,29.0,0
3292109,7579239,42.777,0
3292110,7579239,82.95,0
3292111,7579260,107.95,0
3292112,7579346,59.0,0
3292113,7579366,184.95,0
3292114,7579408,258.0,0
3292115,7579473,49.0,0
3292116,7579488,29.0,0
3292117,7579580,14.38,0
3292118,7579581,117.0,0
3292119,7579586,107.95,0
3292120,7579604,237.26,0
3292121,7579660,49.0,0
3292122,7579664,44.0,0
3292123,7579779,25.0,0
3292124,7579787,26.524,0
3292125,7579803,114.0,0
3292126,7579806,89.784,0
3292127,7579827,117.0,1
3292128,7579832,39.0,0
3292129,7579851,107.95,0
3292130,7579904,39.0,0
3292131,7579921,107.0,0
3292132,7579938,44.0,0
3292133,7579951,209.95,0
3292134,7579957,317.5,0
3292135,7580050,107.95,0
3292136,7580067,224.1,0
3292137,7580084,200.0,0
3292138,7580125,49.0,0
3292139,7580135,107.95,0
3292140,7580159,83.5,0
3292141,7580192,117.0,0
3292142,7580214,117.0,0
3292143,7580259,209.95,0
3292144,7580311,92.0,0
3292145,7580389,34.0,0
3292146,7580409,200.0,0
3292147,7580423,20.845,0
3292148,7580425,552.0,0
3292149,7580493,49.0,0
3292150,7580502,64.68,0
3292151,7580547,159.95,0
3292152,7580623,107.95,0
3292153,7580640,64.68,0
3292154,7580640,30.95,0
3292155,7580730,134.0,0
3292156,7580774,34.0,0
3292157,7580806,97.95,0
3292158,7580827,226.0,0
3292159,7580909,159.95,0
3292160,7580922,97.0,0
3292161,7580942,390.0,0
3292162,7580951,47.95,0
3292163,7580964,107.0,0
3292164,7580977,67.95,0
3292165,7581004,50.0,0
3292166,7581007,39.0,0
3292167,7581018,107.95,0
3292168,7581026,57.95,0
3292169,7581036,49.0,0
3292170,7581074,59.0,0
3292171,7581143,1011.95,0
3292172,7581169,209.95,0
3292173,7581241,107.95,0
3292174,7581247,159.95,0
3292175,7581289,29.0,0
3292176,7581294,330.99,0
3292177,7581404,49.0,0
3292178,7581409,34.0,0
3292179,7581417,70.0,0
3292180,7581435,57.95,0
3292181,7581478,53.48,0
3292182,7581508,49.0,0
3292183,7581519,47.95,0
3292184,7581583,117.0,0
3292185,7581611,87.0,0
3292186,7581643,280.0,0
3292187,7581646,87.0,0
3292188,7581747,390.0,0
3292189,7581748,117.0,0
3292190,7581754,117.0,0
3292191,7581786,117.0,0
3292192,7581796,390.0,0
3292193,7581803,77.0,0
3292194,7581809,59.0,0
3292195,7581835,117.0,0
3292196,7581846,52.95,0
3292197,7581860,311.95,0
3292198,7581890,226.0,0
3292199,7581897,57.95,0
3292200,7581914,54.0,0
3292201,7581915,114.0,0
3292202,7581923,57.95,0
3292203,7581949,209.95,0
3292204,7582016,216.0,0
3292205,7582022,87.95,0
3292206,7582025,54.5,0
3292207,7582025,57.95,0
3292208,7582032,86.703,0
3292209,7582047,35.95,0
3292210,7582066,107.95,0
3292211,7582067,226.0,0
3292212,7582097,29.0,0
3292213,7582106,47.95,0
3292214,7582138,54.5,0
3292215,7582177,222.0,0
3292216,7582183,117.0,0
3292217,7582198,47.95,0
3292218,7582242,117.0,0
3292219,7582259,113.0,0
3292220,7582284,25.95,0
3292221,7582295,97.95,0
3292222,7582329,24.5,0
3292223,7582369,77.0,0
3292224,7582374,280.0,0
3292225,7582401,72.99,0
3292226,7582404,35.95,0
3292227,7582405,209.95,0
3292228,7582408,67.95,0
3292229,7582424,59.0,0
3292230,7582476,66.583,0
3292231,7582493,117.0,0
3292232,7582497,82.95,0
3292233,7582507,159.95,0
3292234,7582535,29.0,0
3292235,7582544,107.95,0
3292236,7582578,61.95,0
3292237,7582647,117.0,0
3292238,7582648,82.95,0
3292239,7582691,445.0,1
3292240,7582712,320.0,0
3292241,7582713,12.688,0
3292242,7582720,47.95,0
3292243,7582735,82.95,0
3292244,7582738,107.95,0
3292245,7582739,68.5,0
3292246,7582747,77.95,0
3292247,7582797,12.688,0
3292248,7582864,31.5,0
3292249,7582904,100.0,0
3292250,7582911,226.0,0
3292251,7582919,82.95,0
3292252,7582965,335.0,0
3292253,7582966,29.122,0
3292254,7582991,201.0,0
3292255,7583016,24.0,0
3292256,7583024,19.395,0
3292257,7583033,49.0,0
3292258,7583045,171.0,0
3292259,7583115,100.0,0
3292260,7583118,57.95,0
3292261,7583124,201.0,0
3292262,7583133,11.359,0
3292263,7583135,75.0,0
3292264,7583136,59.0,0
3292265,7583154,19.395,0
3292266,7583159,50.0,0
3292267,7583164,57.95,0
3292268,7583168,214.0,0
3292269,7583169,22.96,0
3292270,7583264,19.395,0
3292271,7583295,75.525,0
3292272,7583304,47.95,0
3292273,7583308,100.0,0
3292274,7583311,336.0,0
3292275,7583313,25.95,0
3292276,7583347,59.0,0
3292277,7583373,107.95,0
3292278,7583384,50.0,0
3292279,7583385,311.95,0
3292280,7583399,29.847,0
3292281,7583432,161.0,0
3292282,7583439,23.201,0
3292283,7583468,85.0,0
3292284,7583497,35.95,0
3292285,7583509,59.0,0
3292286,7583516,117.0,0
3292287,7583517,54.5,0
3292288,7583527,107.95,0
3292289,7583551,59.0,0
3292290,7583551,30.95,0
3292291,7583613,117.0,1
3292292,7583618,330.99,0
3292293,7583649,151.0,0
3292294,7583680,129.95,0
3292295,7583682,107.0,0
3292296,7583686,311.95,0
3292297,7583703,25.95,0
3292298,7583704,117.0,0
3292299,7583729,85.796,0
3292300,7583745,226.0,0
3292301,7583748,209.95,0
3292302,7583781,32.264,0
3292303,7583792,110.95,0
3292304,7583794,85.796,0
3292305,7583811,80.95,0
3292306,7583842,15.0,0
3292307,7583915,39.0,0
3292308,7583936,59.0,0
3292309,7583958,320.0,0
3292310,7583998,57.95,0
3292311,7584036,27.0,0
3292312,7584045,44.5,0
3292313,7584049,30.95,0
3292314,7584058,39.0,0
3292315,7584091,31.358,0
3292316,7584102,85.796,0
3292317,7584126,29.0,0
3292318,7584136,30.814,0
3292319,7584166,20.694,0
3292320,7584204,311.95,0
3292321,7584209,117.0,0
3292322,7584210,117.0,0
3292323,7584217,171.0,0
3292324,7584276,67.95,0
3292325,7584284,139.95,0
3292326,7584294,107.95,0
3292327,7584299,29.0,0
3292328,7584304,22.0,0
3292329,7584318,50.0,0
3292330,7584335,171.0,1
3292331,7584344,29.0,0
3292332,7584360,146.0,0
3292333,7584374,200.0,0
3292334,7584380,159.95,0
3292335,7584381,82.0,0
3292336,7584389,25.95,0
3292337,7584468,107.95,0
3292338,7584479,82.0,0
3292339,7584494,59.0,0
3292340,7584503,87.0,0
3292341,7584531,107.95,0
3292342,7584542,209.95,0
3292343,7584562,151.95,0
3292344,7584563,107.95,0
3292345,7584602,52.95,0
3292346,7584604,161.0,1
3292347,7584610,14.138,0
3292348,7584612,107.95,0
3292349,7584629,97.95,0
3292350,7584658,150.0,0
3292351,7584746,3002.95,0
3292352,7584759,54.0,0
3292353,7584778,35.95,0
3292354,7584784,108.5,0
3292355,7584827,59.0,0
3292356,7584838,774.0,0
3292357,7584902,29.0,0
3292358,7584953,335.0,0
3292359,7584954,57.95,0
3292360,7584987,176.426,1
3292361,7585001,129.95,0
3292362,7585042,159.95,0
3292363,7585050,43.95,0
3292364,7585058,117.0,0
3292365,7585065,26.585,0
3292366,7585074,209.95,0
3292367,7585076,6.366,0
3292368,7585101,47.95,0
3292369,7585177,107.95,0
3292370,7585225,107.95,0
3292371,7585239,41.95,0
3292372,7585245,87.0,0
3292373,7585280,261.95,0
3292374,7585307,39.0,0
3292375,7585315,43.97,0
3292376,7585334,6.405,0
3292377,7585345,34.0,0
3292378,7585346,34.0,0
3292379,7585381,462.95,0
3292380,7585388,77.0,0
3292381,7585396,47.95,0
3292382,7585415,12.749,0
3292383,7585444,226.0,0
3292384,7585446,665.88,0
3292385,7585447,129.95,0
3292386,7585462,226.0,0
3292387,7585471,44.0,0
3292388,7585532,35.95,0
3292389,7585563,59.0,0
3292390,7585574,91.775,0
3292391,7585576,16.434,0
3292392,7585588,67.95,0
3292393,7585643,335.0,1
3292394,7585664,226.0,0
3292395,7585665,59.0,0
3292396,7585703,34.0,0
3292397,7585731,100.0,0
3292398,7585771,92.95,0
3292399,7585807,42.95,0
3292400,7585811,141.0,0
3292401,7585827,25.95,0
3292402,7585839,87.0,0
3292403,7585845,92.95,0
3292404,7585851,100.0,0
3292405,7585860,225.0,0
3292406,7585875,9.305,0
3292407,7585888,209.95,0
3292408,7585909,20.603,0
3292409,7585913,100.0,0
3292410,7585917,47.95,0
3292411,7585926,250.0,0
3292412,7585954,59.0,0
3292413,7585977,35.95,0
3292414,7586029,49.0,0
3292415,7586063,581.51,0
3292416,7586069,82.95,0
3292417,7586072,226.0,0
3292418,7586089,47.95,0
3292419,7586095,737.96,0
3292420,7586098,104.31,0
3292421,7586121,1386.0,0
3292422,7586156,59.0,0
3292423,7586201,15.95,0
3292424,7586259,25.95,0
3292425,7586289,171.0,0
3292426,7586290,200.0,0
3292427,7586314,211.0,0
3292428,7586321,226.0,0
3292429,7586338,107.95,0
3292430,7586354,117.0,0
3292431,7586378,57.95,0
3292432,7586381,34.0,0
3292433,7586397,63.97,0
3292434,7586427,16.767,0
3292435,7586471,207.95,0
3292436,7586584,57.95,0
3292437,7586639,15.0,0
3292438,7586645,29.183,0
3292439,7586645,15.0,0
3292440,7586648,49.0,0
3292441,7586658,30.693,0
3292442,7586679,49.0,0
3292443,7586735,33.534,0
3292444,7586765,171.0,0
3292445,7586779,325.0,0
3292446,7586783,97.0,0
3292447,7586840,67.95,0
3292448,7586855,47.95,0
3292449,7586872,67.95,0
3292450,7586874,171.0,0
3292451,7586882,554.0,0
3292452,7586892,57.95,0
3292453,7586893,30.95,0
3292454,7586901,57.95,0
3292455,7586908,125.0,0
3292456,7586913,107.95,0
3292457,7586941,63.5,0
3292458,7586945,56.553,0
3292459,7586957,733.95,0
3292460,7586961,157.0,0
3292461,7586979,305.97,0
3292462,7586987,125.0,0
3292463,7587000,107.95,0
3292464,7587013,12.144,0
3292465,7587014,250.0,0
3292466,7587039,325.0,0
3292467,7587051,59.0,0
3292468,7587067,624.0,0
3292469,7587073,644.95,0
3292470,7587074,56.553,0
3292471,7587097,103.97,0
3292472,7587099,15.709,0
3292473,7587110,125.0,0
3292474,7587129,24.712,0
3292475,7587144,671.95,0
3292476,7587161,72.0,0
3292477,7587174,200.0,0
3292478,7587234,92.95,0
3292479,7587270,57.95,0
3292480,7587302,33.352,0
3292481,7587308,200.0,0
3292482,7587347,25.0,0
3292483,7587405,61.387,1
3292484,7587425,226.0,0
3292485,7587431,67.95,0
3292486,7587489,200.0,0
3292487,7587543,59.0,0
3292488,7587548,200.0,0
3292489,7587557,107.95,0
3292490,7587574,107.95,0
3292491,7587575,36.856,0
3292492,7587580,21.872,0
3292493,7587584,59.0,0
3292494,7587587,49.0,0
3292495,7587592,49.0,0
3292496,7587599,59.0,0
3292497,7587650,34.0,0
3292498,7587678,129.95,0
3292499,7587683,107.95,0
3292500,7587718,83.0,0
3292501,7587729,12.809,0
3292502,7587745,57.95,0
3292503,7587769,117.0,0
3292504,7587772,39.0,0
3292505,7587772,47.95,0
3292506,7587836,100.0,0
3292507,7587846,25.95,0
3292508,7587847,57.95,0
3292509,7587857,209.95,0
3292510,7587885,22.114,0
3292511,7587918,82.0,0
3292512,7587927,667.2,0
3292513,7587949,30.95,0
3292514,7587950,171.0,0
3292515,7587955,11.963,0
3292516,7587973,117.0,0
3292517,7587977,77.0,0
3292518,7587978,26.343,0
3292519,7587993,664.0,0
3292520,7587994,77.0,0
3292521,7588018,107.95,0
3292522,7588055,51.236,0
3292523,7588065,445.0,0
3292524,7588069,57.95,0
3292525,7588074,92.0,0
3292526,7588085,100.0,0
3292527,7588110,57.95,0
3292528,7588127,200.0,0
3292529,7588167,226.0,0
3292530,7588237,141.0,0
3292531,7588245,199.95,0
3292532,7588260,39.0,0
3292533,7588262,35.95,0
3292534,7588279,57.95,0
3292535,7588289,57.95,0
3292536,7588309,20.95,0
3292537,7588324,30.95,0
3292538,7588384,834.0,0
3292539,7588409,117.0,0
3292540,7588417,261.95,0
3292541,7588471,500.0,0
3292542,7588475,57.95,0
3292543,7588500,39.0,0
3292544,7588504,100.0,0
3292545,7588537,226.0,0
3292546,7588601,49.0,0
3292547,7588603,107.95,0
3292548,7588629,210.65,0
3292549,7588636,97.95,0
3292550,7588699,117.0,0
3292551,7588702,11.117,0
3292552,7588707,159.95,0
3292553,7588770,11.117,0
3292554,7588782,137.0,0
3292555,7588799,100.0,0
3292556,7588802,144.95,0
3292557,7588816,53.97,0
3292558,7588845,47.95,0
3292559,7588866,107.95,0
3292560,7588883,445.0,0
3292561,7588889,34.0,0
3292562,7588926,117.0,0
3292563,7588935,57.95,0
3292564,7588962,24.0,0
3292565,7589005,24.0,0
3292566,7589019,39.0,0
3292567,7589050,57.95,0
3292568,7589147,107.95,0
3292569,7589216,15.0,0
3292570,7589229,92.99,0
3292571,7589240,82.95,0
3292572,7589245,554.0,0
3292573,7589267,82.95,0
3292574,7589386,75.0,0
3292575,7589397,19.697,0
3292576,7589427,44.0,0
3292577,7589483,68.43,0
3292578,7589491,117.0,0
3292579,7589492,117.0,0
3292580,7589513,13.534,0
3292581,7589545,117.0,0
3292582,7589565,117.0,0
3292583,7589654,445.0,0
3292584,7589754,107.95,0
3292585,7589777,445.0,0
3292586,7589795,23.201,0
3292587,7589812,64.59,0
3292588,7589822,117.0,0
3292589,7589827,33.835,0
3292590,7589839,49.0,0
3292591,7589842,59.0,0
3292592,7589844,34.0,0
3292593,7589846,57.95,0
3292594,7589852,49.0,0
3292595,7589866,23.201,0
3292596,7589888,208.95,0
3292597,7589910,107.95,0
3292598,7589911,14.017,0
3292599,7589932,15.0,0
3292600,7589954,77.0,1
3292601,7589971,35.95,0
3292602,7589991,125.0,0
3292603,7590017,67.95,0
3292604,7590018,25.0,0
3292605,7590021,57.95,0
3292606,7590049,59.0,0
3292607,7590054,107.95,0
3292608,7590072,77.95,0
3292609,7590076,57.95,0
3292610,7590110,57.95,0
3292611,7590150,150.0,1
3292612,7590188,107.95,0
3292613,7590197,30.95,0
3292614,7590199,25.95,0
3292615,7590212,210.65,0
3292616,7590252,100.0,0
3292617,7590334,31.902,0
3292618,7590348,210.65,0
3292619,7590385,311.95,0
3292620,7590387,77.0,0
3292621,7590421,30.95,0
3292622,7590423,335.0,0
3292623,7590432,23.95,0
3292624,7590443,100.0,0
3292625,7590448,554.0,0
3292626,7590507,125.0,0
3292627,7590523,445.0,0
3292628,7590524,59.0,0
3292629,7590553,125.0,0
3292630,7590554,59.0,0
3292631,7590606,35.95,0
3292632,7590622,107.95,0
3292633,7590630,54.0,0
3292634,7590631,26.464,0
3292635,7590631,335.0,0
3292636,7590639,32.97,0
3292637,7590668,58.427,0
3292638,7590668,33.11,0
3292639,7590677,9.516,0
3292640,7590711,994.0,0
3292641,7590712,54.5,0
3292642,7590752,107.95,0
3292643,7590755,53.97,0
3292644,7590775,72.0,0
3292645,7590781,97.95,0
3292646,7590797,200.0,0
3292647,7590799,58.95,0
3292648,7590827,107.95,0
3292649,7590847,97.95,0
3292650,7590854,39.0,0
3292651,7590873,226.0,0
3292652,7590898,58.95,0
3292653,7590898,107.95,0
3292654,7590900,18.994,0
3292655,7590933,12.688,0
3292656,7590965,25.95,0
3292657,7590995,54.499,0
3292658,7591002,117.0,0
3292659,7591031,59.0,0
3292660,7591054,39.0,0
3292661,7591068,57.95,0
3292662,7591074,32.627,0
3292663,7591079,29.0,0
3292664,7591098,39.0,0
3292665,7591166,77.0,0
3292666,7591173,108.5,0
3292667,7591183,78.5,0
3292668,7591202,49.0,0
3292669,7591212,92.95,0
3292670,7591238,57.95,0
3292671,7591247,66.95,0
3292672,7591248,59.0,0
3292673,7591254,33.11,0
3292674,7591257,108.95,0
3292675,7591265,57.95,0
3292676,7591267,29.0,0
3292677,7591299,39.0,0
3292678,7591308,39.0,0
3292679,7591313,65.95,0
3292680,7591330,49.0,0
3292681,7591344,54.0,0
3292682,7591357,117.0,0
3292683,7591396,50.0,0
3292684,7591409,39.0,0
3292685,7591411,67.95,0
3292686,7591420,39.0,0
3292687,7591422,226.0,1
3292688,7591447,92.0,0
3292689,7591458,39.0,0
3292690,7591499,107.95,0
3292691,7591500,470.0,1
3292692,7591521,97.0,0
3292693,7591542,59.0,0
3292694,7591548,117.0,0
3292695,7591572,35.346,0
3292696,7591576,9.365,0
3292697,7591591,46.5,0
3292698,7591629,24.5,0
3292699,7591775,58.971,0
3292700,7591796,50.0,0
3292701,7591800,35.346,0
3292702,7591850,107.95,0
3292703,7591861,10.0,0
3292704,7591870,97.95,0
3292705,7591899,92.0,0
3292706,7591911,30.95,0
3292707,7591913,50.0,0
3292708,7591970,564.95,0
3292709,7591974,28.76,0
3292710,7592030,57.95,0
3292711,7592060,47.95,0
3292712,7592122,311.95,0
3292713,7592129,49.0,0
3292714,7592155,60.0,0
3292715,7592162,57.95,0
3292716,7592195,49.0,0
3292717,7592214,57.95,0
3292718,7592229,59.0,0
3292719,7592230,200.0,0
3292720,7592240,82.95,0
3292721,7592281,49.0,0
3292722,7592311,23.201,0
3292723,7592325,67.95,0
3292724,7592338,39.0,0
3292725,7592340,59.0,0
3292726,7592345,265.0,1
3292727,7592346,77.0,0
3292728,7592384,58.95,0
3292729,7592417,39.0,0
3292730,7592477,201.0,0
3292731,7592501,83.95,0
3292732,7592510,11.722,0
3292733,7592515,54.0,0
3292734,7592529,135.5,1
3292735,7592554,49.95,0
3292736,7592576,34.0,0
3292737,7592634,200.0,0
3292738,7592649,2.296,0
3292739,7592655,52.95,0
3292740,7592663,59.0,0
3292741,7592713,41.086,0
3292742,7592749,78.95,0
3292743,7592757,8.58,0
3292744,7592766,133.0,1
3292745,7592788,221.95,0
3292746,7592814,117.0,0
3292747,7592823,133.0,1
3292748,7592836,57.0,0
3292749,7592853,133.0,1
3292750,7592871,221.95,0
3292751,7592901,221.95,0
3292752,7592913,133.0,1
3292753,7592952,209.95,0
3292754,7592978,29.0,0
3292755,7592981,30.95,0
3292756,7593027,75.0,0
3292757,7593034,117.0,0
3292758,7593082,48.95,0
3292759,7593148,35.95,0
3292760,7593181,335.0,0
3292761,7593216,57.95,0
3292762,7593276,29.0,0
3292763,7593289,87.95,0
3292764,7593298,632.0,1
3292765,7593320,14.622,0
3292766,7593321,117.0,0
3292767,7593323,34.0,0
3292768,7593327,67.95,0
3292769,7593339,29.0,0
3292770,7593383,49.0,0
3292771,7593393,29.0,0
3292772,7593414,200.0,0
3292773,7593416,93.95,0
3292774,7593423,107.95,0
3292775,7593434,58.95,0
3292776,7593506,35.406,0
3292777,7593556,450.0,1
3292778,7593573,29.0,0
3292779,7593608,107.95,0
3292780,7593622,49.0,0
3292781,7593631,209.95,0
3292782,7593644,49.0,0
3292783,7593645,209.95,0
3292784,7593647,31.95,0
3292785,7593653,54.5,0
3292786,7593679,360.0,1
3292787,7593725,171.0,0
3292788,7593727,15.95,0
3292789,7593739,43.95,0
3292790,7593746,18.368,0
3292791,7593747,186.0,0
3292792,7593747,54.5,0
3292793,7593759,49.0,0
3292794,7593783,39.0,0
3292795,7593813,804.0,0
3292796,7593815,29.0,0
3292797,7593826,500.0,0
3292798,7593834,49.0,0
3292799,7593848,13.534,0
3292800,7593857,994.0,1
3292801,7593862,169.95,0
3292802,7593902,108.95,0
3292803,7593919,470.0,0
3292804,7593935,445.0,1
3292805,7593959,87.95,0
3292806,7593966,360.0,1
3292807,7594014,57.95,0
3292808,7594044,8.58,1
3292809,7594100,169.95,0
3292810,7594100,209.95,0
3292811,7594241,10.0,0
3292812,7594301,59.0,0
3292813,7594305,184.95,0
3292814,7594312,26.5,0
3292815,7594379,30.95,0
3292816,7594382,39.0,0
3292817,7594386,24.0,0
3292818,7594402,29.0,0
3292819,7594412,335.0,0
3292820,7594440,39.0,0
3292821,7594441,107.95,0
3292822,7594447,58.95,0
3292823,7594472,173.0,0
3292824,7594478,100.0,0
3292825,7594499,59.0,0
3292826,7594527,149.95,0
3292827,7594553,107.95,0
3292828,7594561,34.0,0
3292829,7594637,171.0,0
3292830,7594661,209.95,0
3292831,7594690,39.0,0
3292832,7594702,117.0,0
3292833,7594742,380.0,0
3292834,7594758,884.0,0
3292835,7594762,179.95,0
3292836,7594773,59.0,0
3292837,7594799,11.842,0
3292838,7594824,209.95,0
3292839,7594832,107.95,0
3292840,7594883,34.0,0
3292841,7594896,44.0,0
3292842,7594922,77.0,0
3292843,7594948,59.0,0
3292844,7594951,82.95,0
3292845,7594951,77.0,0
3292846,7595018,117.0,0
3292847,7595024,88.213,0
3292848,7595048,171.0,0
3292849,7595051,6.405,0
3292850,7595076,34.0,0
3292851,7595076,222.0,0
3292852,7595088,68.5,0
3292853,7595111,92.0,0
3292854,7595118,47.95,0
3292855,7595128,445.0,0
3292856,7595171,16.591,0
3292857,7595199,92.0,0
3292858,7595223,208.91,0
3292859,7595237,59.0,0
3292860,7595242,226.0,0
3292861,7595254,117.0,0
3292862,7595269,994.0,1
3292863,7595273,222.0,0
3292864,7595274,25.95,0
3292865,7595280,35.0,0
3292866,7595285,250.0,0
3292867,7595285,445.0,0
3292868,7595321,47.95,0
3292869,7595333,335.0,0
3292870,7595358,50.0,0
3292871,7595367,445.0,1
3292872,7595370,12.688,0
3292873,7595372,107.95,0
3292874,7595387,130.95,0
3292875,7595389,445.0,0
3292876,7595398,390.0,0
3292877,7595402,44.0,0
3292878,7595406,59.0,0
3292879,7595414,130.95,0
3292880,7595433,117.0,0
3292881,7595439,60.97,0
3292882,7595453,518.5,0
3292883,7595479,141.0,0
3292884,7595504,59.0,0
3292885,7595527,39.0,0
3292886,7595559,35.95,0
3292887,7595628,68.5,0
3292888,7595635,107.95,0
3292889,7595635,186.0,0
3292890,7595653,68.95,0
3292891,7595654,31.95,0
3292892,7595655,25.95,0
3292893,7595729,49.0,0
3292894,7595762,59.0,0
3292895,7595777,57.95,0
3292896,7595785,311.95,0
3292897,7595799,445.0,1
3292898,7595875,171.0,0
3292899,7595879,92.0,0
3292900,7595898,25.135,0
3292901,7595930,166.0,0
3292902,7595939,47.95,0
3292903,7595978,54.5,0
3292904,7595979,994.0,1
3292905,7595980,108.5,0
3292906,7596000,26.95,0
3292907,7596047,171.0,0
3292908,7596067,117.0,0
3292909,7596094,47.95,0
3292910,7596102,100.0,0
3292911,7596109,8.942,0
3292912,7596126,73.97,0
3292913,7596142,20.0,0
3292914,7596147,445.0,1
3292915,7596172,44.47,0
3292916,7596213,108.95,0
3292917,7596219,58.95,0
3292918,7596229,107.95,0
3292919,7596254,59.0,0
3292920,7596282,171.0,0
3292921,7596326,57.95,0
3292922,7596335,59.0,0
3292923,7596365,209.95,0
3292924,7596376,87.95,0
3292925,7596418,100.0,0
3292926,7596421,171.0,0
3292927,7596423,37.0,0
3292928,7596452,779.95,0
3292929,7596460,44.47,0
3292930,7596465,107.95,0
3292931,7596508,171.0,0
3292932,7596547,82.95,0
3292933,7596558,15.468,0
3292934,7596588,59.0,0
3292935,7596605,25.95,0
3292936,7596617,96.47,0
3292937,7596622,59.0,0
3292938,7596627,77.95,0
3292939,7596640,24.0,0
3292940,7596699,59.0,1
3292941,7596722,108.95,0
3292942,7596733,82.95,0
3292943,7596768,57.95,0
3292944,7596793,34.0,0
3292945,7596852,27.97,0
3292946,7596867,35.95,0
3292947,7596885,411.95,0
3292948,7596896,226.0,0
3292949,7596910,44.0,0
3292950,7596950,100.0,0
3292951,7596957,4.713,0
3292952,7596957,34.0,0
3292953,7596969,107.95,0
3292954,7596983,47.95,0
3292955,7596993,96.47,0
3292956,7596993,49.0,0
3292957,7597005,117.0,0
3292958,7597011,40.0,0
3292959,7597041,49.0,0
3292960,7597046,31.95,0
3292961,7597116,30.814,0
3292962,7597125,39.0,0
3292963,7597134,57.95,0
3292964,7597138,54.5,0
3292965,7597156,157.95,0
3292966,7597159,57.95,0
3292967,7597192,8.7,0
3292968,7597203,23.201,0
3292969,7597207,59.0,0
3292970,7597208,250.0,0
3292971,7597238,49.0,0
3292972,7597250,57.95,0
3292973,7597260,134.95,0
3292974,7597266,107.95,0
3292975,7597278,57.95,0
3292976,7597304,59.0,0
3292977,7597309,30.95,0
3292978,7597319,159.95,0
3292979,7597320,25.0,0
3292980,7597325,25.95,0
3292981,7597346,45.95,0
3292982,7597420,50.0,0
3292983,7597428,67.95,0
3292984,7597447,25.95,0
3292985,7597453,57.95,0
3292986,7597471,50.0,0
3292987,7597477,92.0,0
3292988,7597488,49.95,0
3292989,7597501,226.0,0
3292990,7597504,171.0,0
3292991,7597507,97.0,0
3292992,7597539,57.95,0
3292993,7597558,48.95,0
3292994,7597614,107.95,0
3292995,7597629,57.95,0
3292996,7597639,209.95,0
3292997,7597663,108.95,0
3292998,7597666,59.0,0
3292999,7597713,39.0,0
3293000,7597713,59.0,0
3293001,7597715,298.0,0
3293002,7597721,107.95,0
3293003,7597747,36.95,0
3293004,7597821,36.373,0
3293005,7597823,57.95,0
3293006,7597881,57.95,0
3293007,7597920,36.373,0
3293008,7597937,108.95,0
3293009,7597959,29.0,0
3293010,7597981,150.0,0
3293011,7597996,57.95,0
3293012,7598010,29.0,0
3293013,7598030,47.95,0
3293014,7598032,108.95,0
3293015,7598049,54.0,0
3293016,7598052,25.95,0
3293017,7598057,39.0,0
3293018,7598063,226.0,0
3293019,7598082,117.0,0
3293020,7598106,47.95,0
3293021,7598116,117.0,0
3293022,7598143,34.0,0
3293023,7598148,58.95,0
3293024,7598152,15.95,0
3293025,7598154,75.0,0
3293026,7598188,58.95,0
3293027,7598188,108.95,0
3293028,7598205,36.373,0
3293029,7598217,117.0,0
3293030,7598217,117.0,0
3293031,7598246,209.95,0
3293032,7598253,72.99,0
3293033,7598254,56.95,0
3293034,7598261,209.95,0
3293035,7598307,49.0,0
3293036,7598317,83.95,0
3293037,7598319,22.97,0
3293038,7598370,36.373,0
3293039,7598376,139.95,0
3293040,7598402,189.95,0
3293041,7598402,97.0,0
3293042,7598429,209.95,0
3293043,7598433,10.0,0
3293044,7598452,29.0,0
3293045,7598473,35.95,0
3293046,7598481,47.95,0
3293047,7598501,65.0,1
3293048,7598504,52.95,0
3293049,7598511,311.95,0
3293050,7598517,67.95,0
3293051,7598519,159.95,0
3293052,7598521,107.95,0
3293053,7598546,25.95,0
3293054,7598550,77.0,0
